http://www.zappos.com/volcom-frickin-modern-chino-pant-charcoal,Volcom, Frickin Modern Chino Pant,"
",http://a1.zassets.com/images/z/1/4/1/1418729-p-DETAILED.jpg,Product measurements were taken using size 32. Please note that measurements may vary by size.,,10.5000,,,,,,42.5000
http://www.zappos.com/dockers-mens-signature-khaki-d2-straight-fit-flat-front-iron-grey,Dockers Men's, Signature Khaki D2 Straight Fit Flat Front,"
",http://a1.zassets.com/images/z/1/0/6/1066475-p-DETAILED.jpg,Product measurements were taken using size 32. Please note that measurements may vary by size.,,11.0000,32.0000,,18.0000,,16.0000,42.0000
http://www.zappos.com/volcom-frickin-modern-chino-pant-charcoal,Volcom, Frickin Modern Chino Pant,"
",http://a1.zassets.com/images/z/1/4/1/1418729-p-DETAILED.jpg,Product measurements were taken using size 32. Please note that measurements may vary by size.,,10.5000,,,,,,42.5000
http://www.zappos.com/dockers-mens-signature-khaki-d2-straight-fit-flat-front-iron-grey,Dockers Men's, Signature Khaki D2 Straight Fit Flat Front,"
",http://a1.zassets.com/images/z/1/0/6/1066475-p-DETAILED.jpg,Product measurements were taken using size 32. Please note that measurements may vary by size.,,11.0000,32.0000,,18.0000,,16.0000,42.0000
