DSQUARED2,Slim Jean,$350.00,http://www.zappos.com/images/z/1/6/6/2/5/1/1662511-p-DETAILED.jpg,http://www.zappos.com/product/7875426,,45.0000,36.0000,8.0000,15.0000,13.0000
DSQUARED2,Slim Jean,$425.00,http://www.zappos.com/images/z/1/6/6/2/5/3/1662533-p-DETAILED.jpg,http://www.zappos.com/product/7875433,38.0000,44.0000,36.0000,9.0000,16.0000,14.0000
DSQUARED2,Dean Jean ,$530.00,http://www.zappos.com/images/z/1/7/2/6/7/6/1726767-p-DETAILED.jpg,http://www.zappos.com/product/7905000,34.0000,41.0000,32.0000,9.0000,16.0000,15.0000
DSQUARED2,Slim Jean,$450.00,http://www.zappos.com/images/z/1/7/2/6/8/2/1726821-p-DETAILED.jpg,http://www.zappos.com/product/7904982,32.0000,42.0000,34.0000,9.0000,14.0000,14.0000
O'Neill,Razor Jean,$51.99,http://www.zappos.com/images/z/1/6/5/1655020-p-DETAILED.jpg,http://www.zappos.com/product/7871985,32.0000,43.0000,32.0000,10.0000,16.0000,15.0000
O'Neill,Razor Jean,$51.99,http://www.zappos.com/images/z/1/6/5/1655020-p-DETAILED.jpg,http://www.zappos.com/product/7871985,32.0000,43.0000,32.0000,10.0000,16.0000,15.0000
Volcom,Randall Jean,$65.00,http://www.zappos.com/images/z/1/7/9/7/1/9/1797199-p-DETAILED.jpg,http://www.zappos.com/product/7936651,32.0000,42.0000,32.0000,10.0000,18.0000,15.0000
Prana,"Axiom 30"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313096-p-DETAILED.jpg,http://www.zappos.com/product/7718728,,40.0000,30.0000,10.0000,18.0000,15.0000
Prana,"Axiom 30"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313096-p-DETAILED.jpg,http://www.zappos.com/product/7718728,,40.0000,30.0000,10.0000,18.0000,15.0000
Prana,"Axiom 32"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313098-p-DETAILED.jpg,http://www.zappos.com/product/7718729,,,,,,
Prana,"Axiom 34"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313100-p-DETAILED.jpg,http://www.zappos.com/product/7718730,,,,,,16.5000
Prana,"Axiom 32"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313098-p-DETAILED.jpg,http://www.zappos.com/product/7718729,,,,,,
Prana,"Axiom 34"" Jean",$80.00,http://www.zappos.com/images/z/1/3/1/1313100-p-DETAILED.jpg,http://www.zappos.com/product/7718730,,,,,,16.5000
IZOD,Classic Fit Jean,$27.00,http://www.zappos.com/images/z/5/8/1/581205-p-DETAILED.jpg,http://www.zappos.com/product/7393081,,,,,,
IZOD,Classic Fit Jean,$27.00,http://www.zappos.com/images/z/5/8/1/581205-p-DETAILED.jpg,http://www.zappos.com/product/7393081,,,,,,
L-R-G,Night Creeper TS Jean,$59.99,http://www.zappos.com/images/z/1/6/5/5/0/0/1655006-p-DETAILED.jpg,http://www.zappos.com/product/7871978,32.0000,41.0000,32.0000,10.0000,16.0000,14.0000
L-R-G,Day Break TS Jean,$89.00,http://www.zappos.com/images/z/1/8/0/1/5/0/1801501-p-DETAILED.jpg,http://www.zappos.com/product/7938936,32.0000,42.0000,32.0000,10.0000,15.0000,14.0000
Cutter & Buck,West Mercer Jean,$99.50,http://www.zappos.com/images/z/1/2/6/1260308-p-DETAILED.jpg,http://www.zappos.com/product/7694941,,,,,,
Just Cavalli,Jean With Rips,$154.99,http://www.zappos.com/images/z/1/3/9/1398068-p-DETAILED.jpg,http://www.zappos.com/product/7755552,,42.5000,34.0000,8.5000,15.0000,13.5000
Perry Ellis,Desize Rinse Jeans,$69.99,http://www.zappos.com/images/z/1/6/8/9/0/7/1689072-p-DETAILED.jpg,http://www.zappos.com/product/7887139,32.0000,44.0000,32.0000,10.0000,8.0000,15.0000
L-R-G,CC True Straight Jean,$52.99,http://www.zappos.com/images/z/1/5/4/1540008-p-DETAILED.jpg,http://www.zappos.com/product/7774172,,,,,,
L-R-G,CC True Straight Jean,$52.99,http://www.zappos.com/images/z/1/5/4/1540008-p-DETAILED.jpg,http://www.zappos.com/product/7774172,,,,,,
L-R-G,CC True Straight Jean,$52.99,http://www.zappos.com/images/z/1/5/4/1540008-p-DETAILED.jpg,http://www.zappos.com/product/7774172,,,,,,
Michael Kors,Stretch Cord Jean,$77.99,http://www.zappos.com/images/z/1/6/0/1601467-p-DETAILED.jpg,http://www.zappos.com/product/7844347,34.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Michael Kors,Stretch Cord Jean,$77.99,http://www.zappos.com/images/z/1/6/0/1601467-p-DETAILED.jpg,http://www.zappos.com/product/7844347,34.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Michael Kors,Stretch Cord Jean,$77.99,http://www.zappos.com/images/z/1/6/0/1601467-p-DETAILED.jpg,http://www.zappos.com/product/7844347,34.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Crooks & Castles,Inglewood Jeans in Raw,$59.99,http://www.zappos.com/images/z/1/6/2/6/5/2/1626520-p-DETAILED.jpg,http://www.zappos.com/product/7857734,32.0000,40.0000,32.0000,10.0000,18.0000,15.0000
Tommy Bahama Denim,Cooper Authentic Jean,$89.99,http://www.zappos.com/images/z/1/6/3/1632105-p-DETAILED.jpg,http://www.zappos.com/product/7860387,32.0000,42.0000,32.0000,10.0000,18.0000,16.0000
Stetson,Relaxed Mid Rise Jean,$55.00,http://www.zappos.com/images/z/1/6/7/0/1/0/1670109-p-DETAILED.jpg,http://www.zappos.com/product/7878979,32.0000,46.0000,34.0000,12.0000,18.0000,16.0000
Stetson,Relaxed Mid Rise Jean,$55.00,http://www.zappos.com/images/z/1/6/7/0/1/0/1670109-p-DETAILED.jpg,http://www.zappos.com/product/7878979,32.0000,46.0000,34.0000,12.0000,18.0000,16.0000
Faconnable,Stonewashed Traditional Fit Jean,$155.00,http://www.zappos.com/images/z/1/6/7/1677234-p-DETAILED.jpg,http://www.zappos.com/product/7882048,33.0000,47.0000,36.0000,12.0000,16.0000,15.5000
Matix Clothing Company,Daewon Black Hawk Jean,$47.99,http://www.zappos.com/images/z/1/7/0/1700884-p-DETAILED.jpg,http://www.zappos.com/product/7892034,34.0000,42.0000,32.0000,,8.0000,14.0000
Tommy Bahama Denim,James Standard Jeans,$118.00,http://www.zappos.com/images/z/1/7/3/1/2/8/1731281-p-DETAILED.jpg,http://www.zappos.com/product/7905009,33.0000,46.0000,34.0000,9.0000,18.0000,14.0000
Enjoi,Manorexic Slim Jean 3,$54.99,http://www.zappos.com/images/z/1/7/9/0/7/7/1790774-p-DETAILED.jpg,http://www.zappos.com/product/7933559,32.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Marc Ecko Cut & Sew,Raw Deal Jean,$55.99,http://www.zappos.com/images/z/1/7/9/6/8/5/1796859-p-DETAILED.jpg,http://www.zappos.com/product/7936440,32.0000,34.0000,32.0000,11.0000,16.0000,15.0000
Enjoi,Panda Slim Jean 2,$49.99,http://www.zappos.com/images/z/1/7/9/0/7/7/1790772-p-DETAILED.jpg,http://www.zappos.com/product/7933558,32.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Enjoi,Panda Slim Jean 2,$49.99,http://www.zappos.com/images/z/1/7/9/0/7/7/1790772-p-DETAILED.jpg,http://www.zappos.com/product/7933558,32.0000,44.0000,34.0000,10.0000,16.0000,15.0000
Enjoi,Manorexic Slim Jean 3,$54.99,http://www.zappos.com/images/z/1/7/9/0/7/7/1790774-p-DETAILED.jpg,http://www.zappos.com/product/7933559,32.0000,44.0000,34.0000,10.0000,16.0000,15.0000
L-R-G,Trailblazing TS Jean,$84.00,http://www.zappos.com/images/z/1/8/0/1/5/0/1801502-p-DETAILED.jpg,http://www.zappos.com/product/7938935,32.0000,42.0000,32.0000,10.0000,17.0000,14.0000
L-R-G,CC Slim Straight Jean,$64.00,http://www.zappos.com/images/z/1/4/3/1439079-p-DETAILED.jpg,http://www.zappos.com/product/7774238,,,32.5000,10.0000,14.5000,13.0000
L-R-G,CC C-47 Jean,$52.99,http://www.zappos.com/images/z/1/4/9/1491514-p-DETAILED.jpg,http://www.zappos.com/product/7774237,,,32.5000,12.5000,19.0000,15.0000
L-R-G,CC C-47 Jean,$52.99,http://www.zappos.com/images/z/1/4/9/1491514-p-DETAILED.jpg,http://www.zappos.com/product/7774237,,,32.5000,12.5000,19.0000,15.0000
L-R-G,CC C-47 Jean,$52.99,http://www.zappos.com/images/z/1/4/9/1491514-p-DETAILED.jpg,http://www.zappos.com/product/7774237,,,32.5000,12.5000,19.0000,15.0000
L-R-G,Lennox C47 Jean,$55.99,http://www.zappos.com/images/z/1/5/9/1590052-p-DETAILED.jpg,http://www.zappos.com/product/7838973,32.0000,44.0000,33.0000,12.0000,18.0000,15.0000
L-R-G,CC Slim Straight Jean,$64.00,http://www.zappos.com/images/z/1/4/3/1439079-p-DETAILED.jpg,http://www.zappos.com/product/7774238,,,32.5000,10.0000,14.5000,13.0000
Vans,V56 Standard Jean,$39.99,http://www.zappos.com/images/z/1/6/1/1/8/2/1611829-p-DETAILED.jpg,http://www.zappos.com/product/7850541,32.0000,40.0000,30.0000,10.0000,16.0000,15.0000
DC,Straight Fit Jean,$59.50,http://www.zappos.com/images/z/1/6/2/1621025-p-DETAILED.jpg,http://www.zappos.com/product/7855026,30.0000,21.0000,11.0000,11.0000,22.0000,15.0000
Tommy Bahama Denim,Standard Twill Smith Jeans,$76.99,http://www.zappos.com/images/z/1/6/3/2/0/8/1632087-p-DETAILED.jpg,http://www.zappos.com/product/7860381,32.0000,,,10.0000,18.0000,15.0000
Michael Kors,White Modern Fit Jean,$145.00,http://www.zappos.com/images/z/1/6/3/9/2/0/1639204-p-DETAILED.jpg,http://www.zappos.com/product/7863889,33.0000,43.0000,34.0000,10.0000,16.0000,15.0000
L-R-G,L-R-Group C47 Jean,$62.99,http://www.zappos.com/images/z/1/6/5/4/8/9/1654890-p-DETAILED.jpg,http://www.zappos.com/product/7871908,32.0000,45.0000,34.0000,11.0000,18.0000,16.0000
Tommy Bahama Denim,Standard Straightleg Roy Jean,$98.00,http://www.zappos.com/images/z/1/4/0/1407943-p-DETAILED.jpg,http://www.zappos.com/product/7759604,,,,,,16.5000
L-R-G,Off The Line TS Jean,$69.00,http://www.zappos.com/images/z/1/6/5/4/9/9/1654990-p-DETAILED.jpg,http://www.zappos.com/product/7871968,32.0000,42.0000,32.0000,10.0000,16.0000,14.0000
Cutter & Buck Big and Tall,Big & Tall Five Pocket Jean,$56.99,http://www.zappos.com/images/z/1/2/1/1217036-p-DETAILED.jpg,http://www.zappos.com/product/7675504,,,,,,
